ip,as_owner,country,reputation,asn,malicious,suspicious,undetected,harmless,status
82.194.69.75,"acens Technologies, S.L.",ES,0,16371.0,0,0,89,0,unknown
23.235.46.166,,US,0,,0,0,89,0,unknown
74.125.133.188,GOOGLE,US,0,15169.0,2,0,22,65,benign
185.17.207.184,M-net Telekommunikations GmbH,DE,0,8767.0,0,0,89,0,unknown
104.155.17.92,GOOGLE-CLOUD-PLATFORM,BE,0,396982.0,0,0,89,0,unknown
209.55.77.248,WCENTRALN,US,0,18618.0,0,0,89,0,unknown
192.0.72.3,AUTOMATTIC,US,0,2635.0,0,0,24,65,benign
41.142.201.147,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
213.254.248.139,GTT Communications Inc.,GB,0,3257.0,0,0,89,0,unknown
105.98.242.244,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
54.215.193.3,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
70.109.190.136,CTELCO,US,0,13977.0,0,0,89,0,unknown
71.193.233.29,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
83.77.164.124,Bluewin,CH,0,3303.0,0,0,89,0,unknown
216.58.198.130,GOOGLE,US,0,15169.0,0,0,25,64,benign
91.190.218.56,,LU,0,,0,0,89,0,unknown
93.184.220.113,EDGECAST,GB,0,15133.0,0,0,50,39,unknown
83.246.185.12,Joint Stock Company TransTeleCom,RU,0,31364.0,0,0,89,0,unknown
47.18.163.247,CABLE-NET-1,US,0,6128.0,0,0,89,0,unknown
50.31.164.175,SERVERCENTRAL,US,0,23352.0,0,1,22,66,benign
99.76.176.103,ATT-INTERNET4,US,0,7018.0,0,0,89,0,unknown
54.239.168.227,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
92.45.241.94,Superonline Iletisim Hizmetleri A.S.,TR,0,34984.0,0,0,89,0,unknown
50.19.80.43,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
103.16.72.7,BDCOM Online Limited,BD,0,24122.0,0,0,89,0,unknown
173.194.16.86,GOOGLE,US,0,15169.0,0,0,89,0,unknown
157.55.130.175,MICROSOFT-CORP-MSN-AS-BLOCK,US,0,8075.0,0,0,89,0,unknown
88.8.214.182,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
79.125.18.15,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
131.202.6.3,NECN-1-611,CA,0,611.0,0,0,89,0,unknown
199.16.156.75,TWITTER,US,0,13414.0,1,0,21,67,benign
208.75.99.223,HURRICANE,US,0,6939.0,0,0,89,0,unknown
69.147.76.52,YAHOO-BF1,US,0,26101.0,0,0,89,0,unknown
46.173.174.149,,UA,0,,0,0,89,0,unknown
95.172.94.17,Unitas Global Ltd,GB,0,15570.0,0,0,89,0,unknown
23.74.191.46,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
64.233.167.95,GOOGLE,US,0,15169.0,0,0,21,68,benign
77.109.147.146,Init7 (Switzerland) Ltd.,CH,0,13030.0,0,0,24,65,benign
97.82.123.63,CHARTER-20115,US,0,20115.0,0,0,89,0,unknown
46.4.104.89,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
46.166.186.250,NForce Entertainment B.V.,NL,0,43350.0,0,0,89,0,unknown
41.225.64.168,GLOBALNET-AS,TN,0,37671.0,0,0,89,0,unknown
83.87.166.7,Vodafone Libertel B.V.,NL,0,33915.0,0,0,89,0,unknown
54.210.190.247,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
23.78.54.148,AKAMAI-AS,DK,0,16625.0,0,0,89,0,unknown
190.255.112.207,COLOMBIA TELECOMUNICACIONES S.A. ESP,CO,0,3816.0,0,0,89,0,unknown
54.192.3.110,,US,0,,0,0,89,0,unknown
63.245.217.162,,US,0,,0,0,89,0,unknown
213.37.29.248,"Vodafone Ono, S.A.",ES,0,6739.0,0,0,89,0,unknown
104.244.43.204,FASTLY,US,0,54113.0,0,0,25,64,benign
2.22.22.161,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
64.34.191.250,COGECO-PEER1,US,0,13768.0,0,0,89,0,unknown
216.58.219.195,GOOGLE,US,0,15169.0,0,0,89,0,unknown
181.26.135.196,Telefonica de Argentina,AR,0,22927.0,0,0,89,0,unknown
171.33.254.121,Orion Telecom LLC,RU,0,31257.0,0,0,89,0,unknown
111.248.227.146,Data Communication Business Group,TW,0,3462.0,0,0,89,0,unknown
141.239.152.66,HAWAIIAN-TELCOM,US,0,36149.0,0,0,89,0,unknown
54.192.230.187,,US,0,,0,0,89,0,unknown
23.206.24.126,AKAMAI-AS,JP,0,16625.0,0,0,89,0,unknown
23.3.90.177,Akamai International B.V.,SE,0,20940.0,0,0,89,0,unknown
181.141.223.157,EPM Telecomunicaciones S.A. E.S.P.,CO,0,13489.0,0,0,89,0,unknown
74.125.133.95,GOOGLE,US,0,15169.0,0,0,22,67,benign
95.8.127.12,Turk Telekom,TR,0,47331.0,0,0,89,0,unknown
195.154.65.68,Scaleway S.a.s.,FR,0,12876.0,0,0,89,0,unknown
93.44.99.217,Fastweb,IT,0,12874.0,0,0,89,0,unknown
188.167.96.38,Liberty Global B.V.,SK,0,6830.0,0,0,89,0,unknown
77.247.181.163,NForce Entertainment B.V.,NL,-16,43350.0,4,0,21,64,benign
174.25.165.243,BRSPD-PUBLIC,US,0,19901.0,0,0,89,0,unknown
192.229.163.37,EDGECAST,US,0,15133.0,0,0,89,0,unknown
52.9.113.223,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
23.24.13.89,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
39.33.237.202,Pakistan Telecommunication Company Limited,PK,0,17557.0,0,0,89,0,unknown
89.248.174.14,IP Volume inc,NL,0,202425.0,0,0,41,48,unknown
23.8.10.106,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
94.52.5.157,Nextgen Communications Srl,RO,0,48161.0,1,0,24,64,benign
195.209.111.4,LLC AdRiver,RU,0,52007.0,0,0,89,0,unknown
178.124.170.235,Republican Unitary Telecommunication Enterprise Beltelecom,BY,0,6697.0,0,0,89,0,unknown
54.225.160.170,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
94.21.112.110,DIGI Tavkozlesi es Szolgaltato Kft.,HU,0,20845.0,0,0,89,0,unknown
185.100.86.100,Flokinet Ltd,FI,0,200651.0,6,0,22,61,benign
104.69.116.131,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
85.110.119.167,Turk Telekom,TR,0,47331.0,0,0,89,0,unknown
104.84.218.92,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
77.121.41.107,Telecommunication Systems LLC,UA,0,205515.0,0,0,89,0,unknown
173.194.78.16,GOOGLE,US,0,15169.0,0,0,89,0,unknown
205.217.176.18,CENTURYLINK-LEGACY-SAVVIS,US,0,3561.0,0,0,89,0,unknown
41.237.245.116,TE Data,EG,0,8452.0,0,0,89,0,unknown
37.21.154.71,Rostelecom,RU,0,12389.0,0,0,89,0,unknown
108.29.64.152,UUNET,US,0,701.0,0,0,89,0,unknown
54.230.193.74,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
72.199.251.149,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
85.14.248.71,myLoc managed IT AG,DE,0,24961.0,0,0,28,61,benign
23.52.27.27,AKAMAI-AS,SE,0,16625.0,0,0,22,67,benign
173.194.40.231,GOOGLE,US,0,15169.0,0,0,89,0,unknown
177.67.40.120,Speed Travel Comunicacao Multimidia Ltda - ME,BR,0,52956.0,0,0,89,0,unknown
93.140.231.45,Hrvatski Telekom d.d.,HR,0,5391.0,0,0,89,0,unknown
46.121.253.17,Partner Communications Ltd.,IL,0,12400.0,0,0,89,0,unknown
95.101.1.80,AKAMAI-AS,GB,0,16625.0,0,0,89,0,unknown
172.98.67.94,,CA,0,,0,0,89,0,unknown
66.196.87.111,YAHOO-BF1,US,0,26101.0,0,0,89,0,unknown
173.194.116.90,GOOGLE,US,0,15169.0,0,0,89,0,unknown
104.45.95.10,MICROSOFT-CORP-MSN-AS-BLOCK,IE,0,8075.0,0,0,89,0,unknown
213.230.101.37,Uzbektelekom Joint Stock Company,UZ,0,8193.0,0,0,31,58,benign
54.243.58.13,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
177.80.174.24,Claro NXT Telecomunicacoes Ltda,BR,0,28573.0,0,0,89,0,unknown
188.83.91.25,Servicos De Comunicacoes E Multimedia S.A.,PT,0,3243.0,1,0,25,63,benign
52.35.149.230,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
222.90.32.4,Chinanet,CN,0,4134.0,0,0,89,0,unknown
173.194.46.60,GOOGLE,US,0,15169.0,0,0,89,0,unknown
105.109.189.193,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
95.79.194.215,JSC ER-Telecom Holding,RU,0,42682.0,0,0,89,0,unknown
61.0.154.107,National Internet Backbone,IN,0,9829.0,0,0,89,0,unknown
79.97.1.194,Liberty Global B.V.,IE,0,6830.0,0,0,89,0,unknown
23.21.51.211,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.239.22.175,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
104.244.42.8,TWITTER,US,0,13414.0,0,0,22,67,benign
2.16.4.136,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
181.58.28.197,Telmex Colombia S.A.,CO,0,10620.0,0,0,89,0,unknown
37.252.163.240,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
37.48.110.21,LeaseWeb Netherlands B.V.,NL,0,60781.0,0,0,89,0,unknown
37.48.104.138,LeaseWeb Netherlands B.V.,NL,0,60781.0,0,0,89,0,unknown
187.156.22.53,UNINET,MX,0,8151.0,0,0,89,0,unknown
159.253.128.188,,NL,0,,0,0,36,53,unknown
2.17.44.168,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
5.39.44.193,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
54.229.105.92,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
173.194.123.51,GOOGLE,US,0,15169.0,0,0,89,0,unknown
23.55.58.202,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
208.100.17.179,STEADFAST,US,0,32748.0,0,0,89,0,unknown
70.33.54.120,TRIANGLE-COMMUNICATIONS,US,0,40933.0,0,0,89,0,unknown
173.194.113.68,GOOGLE,US,0,15169.0,0,0,89,0,unknown
74.125.227.52,GOOGLE,US,0,15169.0,0,0,89,0,unknown
2.20.26.227,Turk Telekom,TR,0,9121.0,0,0,89,0,unknown
74.125.103.173,GOOGLE,US,0,15169.0,0,0,89,0,unknown
188.226.2.50,LLC KomTehCentr,RU,0,12668.0,0,0,89,0,unknown
185.52.183.211,Bredband2 AB,SE,0,29518.0,0,0,89,0,unknown
173.194.112.98,GOOGLE,US,0,15169.0,0,0,89,0,unknown
173.194.116.205,GOOGLE,US,0,15169.0,0,0,89,0,unknown
91.156.143.236,Elisa Oyj,FI,0,719.0,0,0,89,0,unknown
98.31.23.148,TWC-10796-MIDWEST,US,0,10796.0,0,0,89,0,unknown
74.125.133.103,GOOGLE,US,0,15169.0,0,0,21,68,benign
41.216.4.174,MTNCI-AS,CI,0,36974.0,0,0,89,0,unknown
149.202.203.42,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
138.204.141.67,INFORBARRA TELECOM,BR,0,263903.0,0,0,89,0,unknown
23.37.50.183,AKAMAI-AS,DE,0,16625.0,0,0,89,0,unknown
41.221.98.118,Malawi Telecommunications,MW,0,36969.0,0,0,89,0,unknown
66.220.156.68,FACEBOOK,US,0,32934.0,0,0,89,0,unknown
199.83.135.155,INCAPSULA,US,0,19551.0,0,0,89,0,unknown
117.245.11.152,National Internet Backbone,IN,0,9829.0,0,0,89,0,unknown
168.167.94.14,BTC-GATE1,BW,0,14988.0,0,0,89,0,unknown
80.85.84.47,Akamai Connected Cloud,GB,0,63949.0,0,0,89,0,unknown
77.247.181.165,NForce Entertainment B.V.,NL,-16,43350.0,3,0,22,64,benign
74.125.136.91,GOOGLE,US,0,15169.0,1,0,22,66,benign
174.123.37.171,SOFTLAYER,US,0,36351.0,0,0,89,0,unknown
64.202.112.8,AS-OUTBRAIN,US,0,22075.0,0,0,89,0,unknown
85.254.184.45,SIA BITE Latvija,LV,0,2588.0,0,0,89,0,unknown
64.233.165.138,GOOGLE,US,0,15169.0,0,0,24,65,benign
23.212.216.24,AKAMAI-AS,DE,0,16625.0,0,0,89,0,unknown
24.251.45.232,ASN-CXA-ALL-CCI-22773-RDC,US,0,22773.0,0,0,89,0,unknown
104.16.24.235,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
190.180.161.245,Ver Tv Comunicacoes LTDA,BR,0,52993.0,0,0,89,0,unknown
91.227.94.2,Autonomous state organization or The Komi Republic Centre of informational technologies,RU,0,56760.0,0,0,89,0,unknown
96.93.190.69,COMCAST-7922,US,0,7922.0,0,0,89,0,unknown
86.212.196.236,Orange,FR,0,3215.0,0,0,89,0,unknown
64.34.33.202,COGECO-PEER1,US,0,13768.0,0,0,89,0,unknown
193.138.94.114,United Nations Office at Vienna,AT,0,28839.0,0,0,89,0,unknown
79.174.45.38,JSC Ufanet,RU,0,47119.0,0,0,89,0,unknown
173.194.116.95,GOOGLE,US,0,15169.0,0,0,89,0,unknown
131.202.240.3,NECN-1-611,CA,0,611.0,0,0,89,0,unknown
173.194.65.103,GOOGLE,US,0,15169.0,0,0,89,0,unknown
78.186.150.59,Turk Telekom,TR,0,47331.0,0,0,89,0,unknown
46.208.78.37,British Telecommunications PLC,GB,0,6871.0,0,0,89,0,unknown
173.194.112.94,GOOGLE,US,0,15169.0,0,0,89,0,unknown
74.125.22.97,GOOGLE,US,0,15169.0,0,0,89,0,unknown
105.228.81.22,Telkom-Internet,ZA,0,37457.0,0,0,89,0,unknown
23.45.238.26,AKAMAI-AS,DE,0,16625.0,0,0,89,0,unknown
108.174.10.19,LINKEDIN,US,0,14413.0,0,0,89,0,unknown
108.219.11.8,ATT-INTERNET4,US,0,7018.0,0,0,89,0,unknown
95.130.11.147,DIGDEO SAS,FR,0,52126.0,2,0,23,64,benign
63.156.18.166,CENTURYLINK-US-LEGACY-QWEST,US,0,209.0,0,0,25,64,benign
211.246.140.166,Seokyung Cable Television Co.. Ltd.,KR,0,9694.0,0,0,89,0,unknown
176.126.252.12,INVITE Systems SRL,RO,0,60118.0,0,0,89,0,unknown
188.125.66.82,Yahoo-UK Limited,IE,0,34010.0,0,0,30,59,benign
211.138.232.66,China Mobile communications corporation,CN,0,56047.0,0,0,89,0,unknown
75.98.35.10,INTERNAP-BLK3,US,0,13789.0,0,0,89,0,unknown
83.221.205.46,Rostelecom,RU,0,21479.0,0,0,89,0,unknown
52.5.130.133,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
54.93.145.72,AMAZON-02,DE,0,16509.0,0,0,89,0,unknown
37.252.163.174,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
85.157.40.55,Elisa Oyj,FI,0,719.0,0,0,89,0,unknown
54.165.205.112,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
151.80.44.87,OVH SAS,FR,0,16276.0,0,0,89,0,unknown
41.224.67.234,ORANGE,TN,0,37492.0,0,0,89,0,unknown
192.185.16.84,NETWORK-SOLUTIONS-HOSTING,US,0,19871.0,0,0,39,50,unknown
94.215.40.105,Vodafone Libertel B.V.,NL,0,33915.0,0,0,89,0,unknown
176.115.57.80,Link Ltd.,RU,0,48940.0,4,0,24,61,benign
216.58.213.142,GOOGLE,US,0,15169.0,0,0,21,68,benign
92.96.0.237,Emirates Telecommunications Group Company (Etisalat Group) Pjsc,AE,0,5384.0,0,0,89,0,unknown
150.101.108.18,Internode Pty Ltd,AU,0,4739.0,0,0,89,0,unknown
185.5.160.147,Cjsc Rascom,RU,0,20764.0,0,0,89,0,unknown
130.111.182.229,UMAINE-SYS-AS,US,0,557.0,0,0,89,0,unknown
77.38.15.187,Telemach UG d.o.o.,SI,0,3212.0,0,0,89,0,unknown
52.72.228.187,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
193.33.5.18,,PL,0,,0,0,89,0,unknown
123.246.53.148,Chinanet,CN,0,4134.0,0,0,89,0,unknown
2.138.65.62,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
46.4.103.134,Hetzner Online GmbH,DE,0,24940.0,0,0,89,0,unknown
85.143.70.204,National Research Tomsk Polytechnic University,RU,0,5567.0,0,0,89,0,unknown
173.194.40.141,GOOGLE,US,0,15169.0,0,0,89,0,unknown
54.192.201.143,,US,0,,0,0,89,0,unknown
192.80.111.22,I3BROADBAND,US,0,12119.0,0,0,89,0,unknown
54.240.162.113,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
37.252.170.146,ASN-APPNEX,DE,0,29990.0,0,0,89,0,unknown
37.236.140.235,Hulum Almustakbal Company for Communication Engineering and Services Ltd,IQ,0,203214.0,0,0,89,0,unknown
40.84.147.21,MICROSOFT-CORP-MSN-AS-BLOCK,US,0,8075.0,0,0,89,0,unknown
189.48.216.223,V tal,BR,0,7738.0,0,0,89,0,unknown
84.245.13.143,Cambrium B.V.,NL,0,25596.0,0,0,89,0,unknown
23.78.71.14,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
191.178.25.65,Claro NXT Telecomunicacoes Ltda,BR,0,28573.0,0,0,89,0,unknown
173.194.65.157,GOOGLE,US,0,15169.0,0,0,89,0,unknown
128.73.89.39,PVimpelCom,RU,0,8402.0,0,0,89,0,unknown
54.192.29.148,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
54.192.194.231,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
173.194.112.43,GOOGLE,US,0,15169.0,0,0,25,64,benign
37.252.162.152,ASN-APPNEX,NL,0,29990.0,0,0,89,0,unknown
184.24.203.120,AKAMAI-AS,IE,0,16625.0,0,0,25,64,benign
23.78.40.170,AKAMAI-AS,DK,0,16625.0,0,0,89,0,unknown
131.155.229.6,SURF B.V.,NL,0,1161.0,0,0,89,0,unknown
61.213.187.245,NTT-LTD-2914,JP,0,2914.0,0,0,24,65,benign
216.239.120.224,CBSI-1,US,0,6623.0,0,0,89,0,unknown
174.129.212.251,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
37.252.170.63,ASN-APPNEX,DE,0,29990.0,0,0,89,0,unknown
85.143.95.50,State Educational Institution of higher professional Education 'Vladimir State University',RU,0,51352.0,3,0,23,63,benign
84.184.112.138,Deutsche Telekom AG,DE,0,3320.0,0,0,89,0,unknown
27.34.81.131,WorldLink Communications Pvt Ltd,NP,0,17501.0,0,0,89,0,unknown
24.102.50.10,ROGERS-COMMUNICATIONS,CA,0,812.0,0,0,89,0,unknown
190.160.149.57,VTR BANDA ANCHA S.A.,CL,0,22047.0,0,0,89,0,unknown
178.252.212.10,JSC Rosin.telekom,RU,0,24689.0,0,0,89,0,unknown
89.248.248.29,hkfree.org z.s.,CZ,0,41670.0,0,0,89,0,unknown
173.194.208.95,GOOGLE,US,0,15169.0,0,0,89,0,unknown
178.135.86.88,OGERO,LB,0,42003.0,0,0,89,0,unknown
122.168.80.104,"Bharti Airtel Ltd., Telemedia Services",IN,0,24560.0,0,0,89,0,unknown
74.125.136.95,GOOGLE,US,0,15169.0,0,0,23,66,benign
23.15.252.160,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
210.5.72.134,Philippine Long Distance Telephone Company,PH,0,9299.0,0,0,89,0,unknown
84.53.232.154,Rostelecom,RU,0,34168.0,1,0,24,64,benign
197.254.197.84,,SD,0,,0,0,89,0,unknown
83.150.9.201,Iway AG,CH,0,8758.0,0,0,89,0,unknown
1.39.86.123,Vodafone Idea Ltd,IN,0,38266.0,0,0,89,0,unknown
197.232.29.69,JTL,KE,0,36866.0,0,0,89,0,unknown
54.235.120.216,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
212.234.170.221,Orange,FR,0,3215.0,0,0,89,0,unknown
104.27.165.180,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
54.243.146.193,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
52.18.46.191,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
41.102.7.162,Telecom Algeria,DZ,0,36947.0,0,0,89,0,unknown
2.16.4.104,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
54.246.180.54,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
84.72.159.54,Liberty Global B.V.,CH,0,6830.0,0,0,89,0,unknown
89.132.57.73,Vodafone Hungary Ltd.,HU,0,21334.0,0,0,89,0,unknown
2.137.41.139,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
74.125.232.97,GOOGLE,US,0,15169.0,0,0,89,0,unknown
84.183.118.101,Deutsche Telekom AG,DE,0,3320.0,0,0,89,0,unknown
69.156.38.66,BACOM,CA,0,577.0,0,0,89,0,unknown
2.224.163.23,Fastweb,IT,0,12874.0,0,0,89,0,unknown
224.0.0.22,,,-40,,0,1,24,64,benign
138.108.96.100,NCL-203-16477,US,0,16477.0,0,0,89,0,unknown
104.92.236.176,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
2.50.152.162,Emirates Telecommunications Group Company (Etisalat Group) Pjsc,AE,0,5384.0,0,0,89,0,unknown
95.101.39.64,Akamai International B.V.,NL,0,20940.0,0,0,89,0,unknown
173.194.116.107,GOOGLE,US,0,15169.0,0,0,89,0,unknown
213.133.81.79,Cablenet Communication Systems plc,CY,0,35432.0,0,0,89,0,unknown
52.7.174.120,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
23.78.109.164,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
72.39.189.176,COGECOWAVE,CA,0,7992.0,0,0,89,0,unknown
177.139.21.175,TELEFONICA BRASIL S.A,BR,0,27699.0,0,0,89,0,unknown
195.50.84.232,LEVEL3,GB,0,3356.0,0,0,89,0,unknown
78.123.59.156,Societe Francaise Du Radiotelephone - SFR SA,FR,0,15557.0,0,0,89,0,unknown
156.196.231.56,TE Data,EG,0,8452.0,0,0,25,64,benign
213.126.35.251,Vodafone Libertel B.V.,NL,0,33915.0,0,0,89,0,unknown
54.192.87.21,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
159.253.128.183,,NL,-34,,0,0,24,65,benign
173.194.207.16,GOOGLE,US,0,15169.0,0,0,89,0,unknown
78.27.111.162,DNA Oyj,FI,0,16086.0,0,0,89,0,unknown
195.222.96.19,Kancelarija za informacione tehnologije i elektronsku upravu,RS,0,42186.0,1,0,25,63,benign
192.229.233.25,EDGECAST,US,0,15133.0,0,0,23,66,benign
93.115.82.113,Voxility LLP,,0,3223.0,0,0,89,0,unknown
72.21.91.8,EDGECAST,US,-1,15133.0,1,0,23,65,benign
104.109.70.28,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
104.86.110.74,Akamai International B.V.,GB,0,20940.0,0,0,34,55,benign
104.20.82.149,CLOUDFLARENET,,0,13335.0,0,0,89,0,unknown
52.70.40.176,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
197.15.73.32,GLOBALNET-AS,TN,0,37671.0,0,0,89,0,unknown
173.194.116.168,GOOGLE,US,0,15169.0,0,0,89,0,unknown
108.254.40.203,ATT-INTERNET4,US,0,7018.0,0,0,89,0,unknown
173.194.112.167,GOOGLE,US,0,15169.0,0,0,89,0,unknown
23.3.90.224,Akamai International B.V.,SE,0,20940.0,0,0,89,0,unknown
92.177.95.239,Orange Espagne SA,ES,0,12479.0,0,0,89,0,unknown
142.114.194.136,BACOM,CA,0,577.0,0,0,89,0,unknown
54.231.82.58,,US,0,,0,0,89,0,unknown
46.137.160.244,AMAZON-02,IE,0,16509.0,0,0,89,0,unknown
79.152.135.174,Telefonica De Espana S.a.u.,ES,0,3352.0,0,0,89,0,unknown
187.114.7.81,TELEFONICA BRASIL S.A,BR,0,18881.0,0,0,89,0,unknown
54.230.14.225,AMAZON-02,US,0,16509.0,0,0,89,0,unknown
64.233.167.139,GOOGLE,US,0,15169.0,1,0,20,68,benign
23.3.90.202,Akamai International B.V.,SE,0,20940.0,0,0,89,0,unknown
173.62.27.168,UUNET,US,0,701.0,0,0,89,0,unknown
181.225.107.106,TV AZTECA SUCURSAL COLOMBIA,CO,0,262186.0,0,0,89,0,unknown
23.4.43.27,AKAMAI-AS,US,0,16625.0,0,0,22,67,benign
92.42.227.177,,DE,0,,0,0,89,0,unknown
128.127.105.83,AltusHost B.V.,SE,0,51430.0,0,0,89,0,unknown
130.211.93.237,GOOGLE-CLOUD-PLATFORM,BE,0,396982.0,0,0,89,0,unknown
88.123.162.173,Free SAS,FR,0,12322.0,0,0,89,0,unknown
177.189.31.112,TELEFONICA BRASIL S.A,BR,0,27699.0,0,0,89,0,unknown
174.129.43.152,AMAZON-AES,US,0,14618.0,0,0,29,60,benign
105.104.27.57,Telecom Algeria,DZ,0,36947.0,0,0,24,65,benign
46.37.21.216,Aruba S.p.A.,IT,0,31034.0,0,0,89,0,unknown
5.178.135.69,Magticom Ltd.,GE,0,16010.0,0,0,89,0,unknown
2.153.18.131,Vodafone Spain,ES,0,12430.0,0,0,89,0,unknown
189.100.138.53,Claro NXT Telecomunicacoes Ltda,BR,0,28573.0,0,0,89,0,unknown
87.7.239.104,Telecom Italia,IT,0,3269.0,0,0,89,0,unknown
101.160.34.187,Telstra Corporation Ltd,AU,0,1221.0,0,0,89,0,unknown
104.69.126.47,AKAMAI-AS,US,0,16625.0,0,0,89,0,unknown
41.142.225.112,MT-MPLS,MA,0,36903.0,0,0,89,0,unknown
54.221.241.132,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
173.194.113.142,GOOGLE,US,0,15169.0,0,0,50,39,unknown
54.192.29.216,AMAZON-02,US,0,16509.0,0,0,24,65,benign
173.194.112.188,GOOGLE,US,0,15169.0,0,0,89,0,unknown
216.58.209.110,GOOGLE,US,0,15169.0,0,0,23,66,benign
82.12.6.110,Virgin Media,GB,0,5089.0,0,0,89,0,unknown
41.129.21.218,LINKdotNET,EG,0,24863.0,0,0,42,47,unknown
173.194.65.16,GOOGLE,US,0,15169.0,0,0,25,64,benign
210.165.144.165,"NTT PC Communications, Inc.",JP,0,2514.0,0,0,89,0,unknown
199.255.214.97,IPXO,US,0,834.0,0,0,89,0,unknown
23.235.33.134,FASTLY,US,0,54113.0,0,0,89,0,unknown
128.70.51.125,PVimpelCom,RU,0,3216.0,0,0,89,0,unknown
173.194.116.218,GOOGLE,US,0,15169.0,0,0,89,0,unknown
185.3.147.128,Triple C Cloud Computing Ltd.,IL,0,50463.0,0,0,89,0,unknown
109.66.186.167,Bezeq International Ltd.,IL,0,8551.0,0,0,89,0,unknown
203.186.242.46,Hong Kong Broadband Network Ltd.,HK,0,9269.0,0,0,89,0,unknown
54.243.52.50,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
83.132.106.175,"Nos Comunicacoes, S.A.",PT,0,2860.0,0,0,89,0,unknown
62.67.193.31,LEVEL3,GB,0,3356.0,0,0,25,64,benign
93.46.64.238,Fastweb,IT,0,12874.0,0,0,89,0,unknown
158.129.25.64,Kauno Technologijos Universitetas,LT,0,2847.0,0,0,89,0,unknown
88.224.146.244,Turk Telekom,TR,0,47331.0,0,0,89,0,unknown
64.12.106.9,,US,0,,0,0,89,0,unknown
195.216.249.67,Awin SAS,FR,0,47268.0,0,0,89,0,unknown
54.235.116.41,AMAZON-AES,US,0,14618.0,0,0,89,0,unknown
23.8.8.153,Akamai International B.V.,US,0,20940.0,0,0,89,0,unknown
178.85.205.220,Vodafone Libertel B.V.,NL,0,33915.0,0,0,89,0,unknown
