"Time","No.","Source","Destination","Protocol","Length","Info"
"33.620263","3408","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=630834 Win=65442 Len=0"
"33.620380","3409","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.620550","3410","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.620581","3411","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=633446 Win=65442 Len=0"
"33.620673","3412","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.623979","3413","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.624031","3414","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=636058 Win=65442 Len=0"
"33.624107","3415","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.627797","3416","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.628134","3417","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=638670 Win=65442 Len=0"
"33.630081","3418","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.630307","3419","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.630383","3420","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=641282 Win=65442 Len=0"
"33.633573","3421","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.634229","3422","10.0.2.3","192.168.232.2","DNS","87","Standard query response 0x37c9 Server failure AAAA analytics.seattleclouds.com"
"33.634508","3423","192.168.232.2","10.0.2.3","DNS","87","Standard query 0x6c66 A analytics.seattleclouds.com"
"33.648584","3424","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.648842","3425","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=643894 Win=65442 Len=0"
"33.648915","3426","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.650915","3427","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.651124","3428","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=646506 Win=65442 Len=0"
"33.651673","3429","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.651887","3430","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.651954","3431","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=649118 Win=65442 Len=0"
"33.653787","3432","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.654032","3433","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.654119","3434","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=651730 Win=65442 Len=0"
"33.657795","3435","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.657877","3436","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.658084","3437","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=654342 Win=65442 Len=0"
"33.658199","3438","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.658318","3439","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"33.658362","3440","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=656954 Win=65442 Len=0"
"33.663484","3441","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.663532","3442","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.663815","3443","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=659566 Win=65442 Len=0"
"33.663858","3444","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.665720","3445","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.665951","3446","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=662178 Win=65442 Len=0"
"33.667520","3447","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.667561","3448","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.667782","3449","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=664790 Win=65442 Len=0"
"33.669450","3450","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.669712","3451","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.669790","3452","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=667402 Win=65442 Len=0"
"33.673302","3453","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.688591","3454","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.688780","3455","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=670014 Win=65442 Len=0"
"33.689235","3456","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.689478","3457","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.689562","3458","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=672626 Win=65442 Len=0"
"33.689710","3459","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.689983","3460","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.690052","3461","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=675238 Win=65442 Len=0"
"33.693283","3462","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.693531","3463","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.693604","3464","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=677850 Win=65442 Len=0"
"33.693867","3465","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.697402","3466","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.697628","3467","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=680462 Win=65442 Len=0"
"33.697701","3468","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.701178","3469","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.701402","3470","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=683074 Win=65442 Len=0"
"33.701794","3471","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.701953","3472","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.702015","3473","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=685686 Win=65442 Len=0"
"33.702216","3474","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.705500","3475","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.705723","3476","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=688298 Win=65442 Len=0"
"33.705789","3477","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.705982","3478","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.706064","3479","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=690910 Win=65442 Len=0"
"33.728272","3480","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.728553","3481","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.728657","3482","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=693522 Win=65442 Len=0"
"33.728699","3483","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.733780","3484","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.733995","3485","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=696134 Win=65442 Len=0"
"33.736021","3486","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.736279","3487","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.736346","3488","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=698746 Win=65442 Len=0"
"33.736288","3489","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.736499","3490","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"33.736538","3491","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=701358 Win=65442 Len=0"
"33.736656","3492","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.736790","3493","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.736835","3494","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=703970 Win=65442 Len=0"
"33.740692","3495","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.740995","3496","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741070","3497","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=706582 Win=65442 Len=0"
"33.741007","3498","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741172","3499","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741210","3500","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=709194 Win=65442 Len=0"
"33.741320","3501","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741451","3502","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741499","3503","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=711806 Win=65442 Len=0"
"33.741619","3504","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741769","3505","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.741815","3506","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=714418 Win=65442 Len=0"
"33.745313","3507","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"33.746059","3508","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.746241","3509","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=717030 Win=65442 Len=0"
"33.746095","3510","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.749493","3511","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.749751","3512","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=719642 Win=65442 Len=0"
"33.749810","3513","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.750575","3514","142.250.182.67","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"33.750797","3515","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=722388 Win=65442 Len=0"
"33.750600","3516","142.250.182.67","192.168.232.2","TLSv1.2","1226","Application Data [TCP segment of a reassembled PDU]"
"33.750880","3517","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.750916","3518","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=723560 Win=65442 Len=0"
"33.750980","3519","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=724866 Win=65442 Len=0"
"33.754037","3520","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.771675","3521","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.771915","3522","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=727478 Win=65442 Len=0"
"33.772304","3523","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.772341","3524","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.772506","3525","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=730090 Win=65442 Len=0"
"33.772538","3526","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.772963","3527","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.773059","3528","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=732702 Win=65442 Len=0"
"33.773175","3529","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.773485","3530","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.773591","3531","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=735314 Win=65442 Len=0"
"33.773679","3532","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.773929","3533","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.774042","3534","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=737926 Win=65442 Len=0"
"33.777348","3535","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.777630","3536","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.777714","3537","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=740538 Win=65442 Len=0"
"33.777784","3538","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.778005","3539","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.778069","3540","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=743150 Win=65442 Len=0"
"33.778237","3541","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.778523","3542","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.778607","3543","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=745762 Win=65442 Len=0"
"33.779087","3544","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.783049","3545","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.783311","3546","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=748374 Win=65442 Len=0"
"33.783380","3547","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.808844","3548","142.250.182.67","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"33.809072","3549","192.168.232.2","142.250.182.67","TCP","54","44909  >  443 [ACK] Seq=8472 Ack=750986 Win=65442 Len=0"
